label,text
0,"Seeker post: almost got ran today.. funny really, scared. anything. pissed guy blaming me.<>  Response post: happened? &gt; scared. anything. pissed guy blaming me. Lol. i've thing happen days ago crossover remember thinking *Either kill don't, give hope.*"
0,"Seeker post: problem death wont enjoy it... Yeah want feel serennity peace.<>  Response post: know feeling wake morning realise get another hour, go back sleep? That's imagine death feel. peaceful slipping away. pain, fear. peace rest. I'm almost ready honest."
0,"Seeker post: Feeling guilty living. feel guilty whenever parents fight other, like fault born; feel I've given nothing trouble beginning. ask almost anything either, I'd feel like even burden.<>  Response post: family money trouble?"
0,"Seeker post: try. Fuck I've trying try whole life<>  Response post: first person opened girl thought close friends with, also little bit love with. mistake know sounds dumb, like, feel like problems, get them, feel like head fuck ass man. people felt this, self awareness recognize (cause god damn girl low moments clung hard onto idea fine. not) really say hurtful things."
1,Seeker post: Well birthday. cry want right?<>  Response post: Happy birthday. crying always okay. :)
0,"Seeker post: anyone feel like this?. many people enjoying new years eve friends,families,lovers whatever. depressed home feeling like new year eve excited 2018 dont anyone celebrate friends wish new year.<>  Response post: tbh remember 31st today till sending meme getting drunk fighting raccoon nye . checked phone see nye would like oh darn soon. im home alone cats theres shitty loud awful music playing neighborhood. going go night.:c"
2,"Seeker post: I'm lonely. wish someone.<>  Response post: wanna lonely guys to. Here's one big lonely hug , squeeze hard might one get. I'm alone oh lonely, want feel close another like myself, I'm blown away shear lone overcome me, ever break chains imprisoned lonliness. endure rest life?"
1,"Seeker post: fuck deal balding. used hot stud hair thinning hard crazy. fuck deal cure balding....it ACTUALLLY hurts guts hard lost much self confidence (20 years old btw)<>  Response post: roll bald look say! dont really think twice see bald person, regardless age :)"
1,"Seeker post: Think might kill tonight. feeling tonight night. I'm broken mood earlier way work, hopefully get later.<>  Response post: Dont man. consider every day, need keep pulling forward. even world throws everything you, need keep pulling strong. Even dont believe it, things get better."
0,Seeker post: stop overthinking things?. Essentially title says. Reason ask feel contributes numbness.<>  Response post: overthinking?
0,Seeker post: Forget them. wish could forget way forgot you?<>  Response post: mind replays heart can't delete.
1,"Seeker post: want die. Title says all. want live life. hard see past today right emotions.<>  Response post: problem too. things CBT therapist suggested were: cold cloth face, smelling lavender, taking brisk walk, breathing exercises, watching something funny. truly hope escape dark cloud. confirm I'm glad lived things I've done, despite pits gravityless depression, despair cutting. believe find way good things well."
1,"Seeker post: fake happiness feel low?. can't even manage fake smile moment.<>  Response post: taxing awhile. think sometimes fine, pretending, maybe even trick brief moment. time exhausting keep up."
0,Seeker post: feel like shooting myself. dad gun closet leaves work wanna blow brains Monday<>  Response post: mind ask why?
0,"Seeker post: would never able kill myself, wish would die sleep. anyone else feel like this?<>  Response post: time, want kill myself. bother wake tomorrow."
0,Seeker post: dont deserve help.. noones fault own. Im sorry.<>  Response post: kill someone? horribly abuse someone? voice head telling deserve help?
0,"Seeker post: I'm dead find depression humorous. usually come gross episodes move, bathe, really anything whatsoever, pretty quickly. Maybe last huzzah descent whatever comes next. Undoubtedly drug addiction prostitution, really matter?<>  Response post: something would feel healthy bring sense hope. loving friend reach to? pet may able hang with? faith group brings peace? What's one thing could right would feel like healthy step would bring positive vibes."
1,"Seeker post: I'm done life. I'm really tempted end right<>  Response post: it. believe things science taught dying would ending now, future could done something good right. miss chance something great future."
0,"Seeker post: ... what's best way tackle depression?<>  Response post: people, combination lifestyle (food, sleep, exercise), medication, talk therapy. obviously depends person."
0,"Seeker post: boyfriend says kind person he's met.. told today becoming mean person. know do.<>  Response post: ask think changed, try working there. Maybe he's trying understand better really know approach situation"
1,"Seeker post: think tonight night. feel like letting go pain, im fat piece garbage. Theres use alive point<>  Response post: hope okay. There's always reason fight even feels like there's nothing."
1,"Seeker post: Please give reasons stay alive/not kill myself. used lot. left want hurt people hurt me.<>  Response post: heard GoT going epic season year... look find reasons living harder depressed, make permanent decisions temporary feelings ans situations. Everything changes without you, open new experiences, there's want, might get want try sometimes get need"
0,"Seeker post: Would date someone with..... Would date someone lot baggages? society portray someone loser underprivileged would date them?<>  Response post: fuck society, listen feelings."
1,Seeker post: Need Someone hold me. Feel like nothing left<>  Response post: would hold shit
0,Seeker post: Give one good reason kill myself. dont say 'family friends'.<>  Response post: miss beautiful moments ahead waiting witness
0,"Seeker post: keeps going?. drives push life? *your* purpose? can't answer myself, I'm wondering peoples perspectives it.<>  Response post: pushes go forward guess purpose two things: helping people, things make smile."
0,"Seeker post: Battling darkness. People deal suicidal thoughts understand battle darkness monster. tell anyone faught suicidal thoughts sucessfully beat them.<>  Response post: think I'll beat darkness, matter time consumes"
0,"Seeker post: Turning 27 soon, motivation, plans future.. turning 27 soon, spend day bed nothing.<>  Response post: 18.....no motivation either feelings like shit"
0,"Seeker post: life tragic event, inevitable death.. Genuinely feel. even remote exaggeration.<>  Response post: Lol story life sometimes use tragic events life understanding way help others"
